# Program:featureCounts v1.6.4; Command:"featureCounts" "-a" "/mnt/data/gdata/human/hg38/chr21/homo_sapiens_hg38_chr21.gtf" "-o" "../03_count/siC1_chr21_counts.txt" "-R" "BAM" "siC1_chr21_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	siC1_chr21_Aligned.sortedByCoord.out.bam
ENSG00000184900	21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21	44805617;44805617;44805617;44805617;44808271;44808997;44809047;44809047;44809047;44809047;44813510;44813862;44813976;44813976;44813976;44813976;44817948;44817948;44817948;44817948;44817948;44818669	44807040;44807040;44807040;44807040;44808568;44809118;44809118;44809118;44809118;44809118;44814104;44814104;44814104;44814104;44814104;44814104;44818105;44817968;44818129;44818129;44818051;44818779	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2732	250
ENSG00000183255	21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21	44849585;44849585;44849586;44851407;44855210;44855210;44855228;44855238;44856193;44856193;44856193;44856193;44861163;44861163;44861163;44861163;44861174;44861728;44865395;44865395;44865395;44865395;44865395;44865395;44865571;44865571;44865571;44872854;44873502;44873502;44873502;44873502	44851627;44851627;44851627;44851627;44855256;44855256;44855256;44855256;44856364;44856364;44856364;44856364;44861271;44861271;44861271;44861271;44861271;44861933;44865447;44865447;44865447;44865447;44865447;44865447;44865650;44865650;44865896;44873032;44873668;44873903;44873837;44873709	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3537	406
ENSG00000160255	21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21	44885953;44885953;44885953;44885953;44885953;44885953;44885953;44885956;44885956;44886333;44886736;44886736;44886736;44886736;44886736;44886736;44886736;44886736;44886736;44886736;44888693;44888693;44888693;44888693;44888693;44888693;44888693;44888693;44888693;44888693;44889276;44889276;44889276;44889276;44889276;44889276;44889276;44889276;44889276;44889978;44889978;44889978;44889978;44889978;44889978;44889978;44889978;44889978;44891809;44891809;44891809;44891809;44891809;44891809;44891809;44891809;44891809;44892917;44893404;44893404;44893404;44893404;44893404;44893404;44893404;44893404;44894971;44894971;44894971;44894971;44894971;44894971;44894971;44899067;44899067;44899067;44899067;44899067;44899067;44899067;44899067;44899067;44900320;44900320;44900320;44900320;44900320;44900320;44900320;44900320;44900320;44901492;44901492;44901492;44901492;44901492;44901492;44901492;44901492;44901492;44901551;44903365;44903365;44903365;44903365;44903365;44903365;44903365;44903365;44903365;44903365;44903384;44903503;44903508;44903515;44906915;44906915;44906915;44906915;44906915;44906915;44906915;44906915;44906915;44906915;44906915;44906915;44906915;44906915;44906925;44907032;44907987;44907987;44908074;44909320;44910284;44910284;44910284;44910284;44910284;44910284;44910284;44910284;44910284;44910284;44910284;44910284;44910284;44910284;44910284;44910284;44910284;44910284;44910284;44910284;44910321;44910600;44910600;44910600;44910600;44910725;44910725;44910725;44910725;44910725;44910725;44910725;44910725;44910725;44910725;44910725;44910725;44910725;44910725;44910725;44911000;44911376;44914194;44920821;44920821;44920821;44920821;44920821;44920821;44920821;44920821;44920821;44920821;44920821;44920821;44920821;44920821;44928654;44928654;44928654;44931814	44886430;44886430;44886430;44886430;44886430;44886430;44886430;44886430;44886430;44886430;44886902;44886902;44886902;44886902;44886902;44886902;44886902;44886902;44886902;44886902;44888895;44889131;44888895;44888895;44888895;44888895;44888895;44888895;44888895;44888895;44889495;44889495;44889495;44889495;44889495;44889495;44889495;44889495;44889495;44890222;44890222;44890222;44890222;44890222;44890222;44890222;44890222;44890222;44891996;44891996;44891996;44891996;44891996;44891996;44891996;44891996;44891996;44895060;44893544;44893544;44893544;44893544;44893544;44893544;44893544;44894027;44895060;44895060;44895060;44895060;44895060;44895060;44895060;44899162;44899162;44899162;44899162;44899162;44899162;44899162;44899162;44899162;44900475;44900475;44900475;44900475;44900475;44900475;44900475;44900475;44900475;44901733;44901733;44901733;44901733;44901733;44901733;44901733;44901733;44901733;44901830;44903535;44903535;44903535;44903535;44903535;44903535;44903535;44903535;44903535;44903535;44903535;44903535;44903535;44903535;44907095;44907095;44907095;44907095;44907095;44907095;44907095;44907095;44907095;44907095;44907095;44907095;44907095;44907095;44907095;44907095;44908182;44908182;44908182;44909491;44910372;44910372;44910372;44910688;44910372;44910415;44910372;44910372;44910372;44910372;44910372;44910372;44910372;44910415;44910372;44910372;44910372;44910372;44910372;44910372;44910785;44910741;44910785;44910785;44910630;44910785;44910785;44910785;44910785;44910785;44910785;44910785;44910785;44910785;44910785;44910785;44910785;44910785;44910785;44910826;44911177;44911460;44914283;44921050;44920927;44920896;44921133;44920899;44920942;44920927;44920962;44920932;44921050;44920875;44921050;44920960;44920855;44928718;44928873;44928838;44931989	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6797	12
ENSG00000227039	21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21	44921051;44921073;44921073;44921076;44921076;44921326;44922913;44922913;44926807;44926868;44926868;44926868;44926868;44926868;44927625;44927625;44927854;44927854;44927854;44927854;44927854;44927880	44921327;44921351;44921327;44921327;44921327;44921351;44922983;44922983;44926918;44927004;44927004;44927004;44927004;44927004;44927667;44927667;44928028;44927944;44927942;44927902;44929678;44927970	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2438	8
ENSG00000273027	21	44929653	44930112	-	460	6
ENSG00000183250	21;21;21;21;21;21;21;21;21;21	44932814;44932814;44934725;44934934;44934934;44935627;44935627;44937539;44939593;44939593	44934368;44934368;44935096;44934973;44935096;44935890;44935890;44937682;44939845;44939913	-;-;-;-;-;-;-;-;-;-	2656	84
ENSG00000272825	21	44936303	44936954	+	652	6
ENSG00000160256	21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21	44940010;44940012;44940025;44943684;44943684;44943684;44958246;44960100;44960100;44960100;44960100;44967034;44967034;44967034;44967034;44969110;44973056;44973197;44973197;44973197;44976680;44976680;44976680;44976680	44940186;44940186;44940186;44943792;44943792;44943837;44958424;44960168;44960168;44960168;44960168;44967181;44967181;44967181;44967181;44969264;44973265;44973265;44973265;44973265;44976973;44976973;44976989;44976989	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1402	250
ENSG00000276529	21	44978832	44979274	+	443	36
ENSG00000234880	21;21;21;21	44989864;44989864;44993904;44993904	44991835;44991832;44994086;44994069	-;-;-;-	2155	4
ENSG00000261706	21	44994362	44995185	-	824	0
ENSG00000275874	21;21	44999208;45004444	44999656;45004727	-;-	733	0
ENSG00000235374	21;21;21;21	45070952;45071733;45071828;45073790	45073211;45072323;45072239;45074165	-;-;-;-	2636	48
ENSG00000197381	21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21	45073853;45074569;45074600;45074600;45074600;45074600;45074600;45074600;45116933;45118564;45120794;45120900;45128402;45128402;45128402;45128402;45128402;45128402;45128402;45128402;45128402;45128453;45132215;45133559;45134715;45134715;45134715;45134715;45134726;45134796;45137081;45144631;45144631;45145164;45171610;45171610;45171610;45171610;45171610;45171610;45171610;45171610;45171610;45171642;45175730;45175730;45175730;45175730;45175730;45175730;45175730;45175730;45175730;45176410;45177067;45180330;45180330;45180330;45180330;45180330;45180330;45180330;45180330;45180436;45181480;45182585;45182585;45182585;45182585;45182585;45182585;45182585;45182585;45182585;45183362;45183362;45183362;45183362;45183362;45183362;45183362;45183362;45183362;45184474;45184474;45184474;45184474;45184923;45184923;45184923;45184923;45184923;45184923;45184923;45184923;45204555;45204555;45204555;45204555;45204555;45204555;45204555;45204555;45220836;45220836;45220836;45220836;45220836;45220836;45220836;45220836;45222018;45222018;45222018;45222018;45222018;45222018;45222018;45222018;45225547;45225547;45225547;45225547;45225547;45225547	45073903;45074793;45074793;45074793;45074793;45074793;45074793;45074793;45117038;45118619;45120959;45120959;45128573;45128573;45128573;45128573;45128573;45128573;45128573;45128573;45128573;45128573;45132306;45133682;45134832;45134832;45134832;45134832;45134832;45134832;45137326;45144682;45144962;45146295;45171759;45171684;45171684;45171684;45171684;45171684;45171684;45171684;45171684;45171684;45176664;45176664;45176126;45176664;45176664;45176664;45176664;45176664;45176664;45176664;45177547;45180444;45180444;45180444;45180444;45180444;45180444;45180444;45180444;45180444;45181516;45182753;45182753;45182753;45182753;45182753;45182753;45182753;45182753;45182753;45183447;45183510;45183510;45183510;45183510;45183510;45183510;45183510;45183510;45184593;45184593;45184593;45184593;45185091;45185091;45185091;45185091;45185091;45185091;45185091;45185091;45204736;45204736;45204736;45204736;45204736;45204736;45204736;45204736;45221014;45221014;45221014;45221014;45221014;45221014;45221014;45221014;45226560;45223577;45223577;45226560;45222107;45223577;45223577;45223577;45226559;45226559;45226560;45226560;45226560;45226560	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10049	868
ENSG00000267857	21	45100487	45101094	-	608	2
ENSG00000182586	21;21;21;21;21;21	45234340;45234352;45243532;45243532;45256911;45258451	45234476;45234506;45243626;45243626;45257267;45258730	+;+;+;+;+;+	899	6
ENSG00000186866	21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21	45263928;45263928;45263928;45263928;45263929;45263979;45265374;45265400;45266022;45266022;45266022;45266022;45267526;45267590;45267590;45267590;45267590;45267590;45267590;45267698;45269839;45269839;45269839;45269839;45269839;45269839;45269839;45269839;45269839;45269841;45269851;45277017;45277017;45277017;45277017;45277017;45277017;45277017;45277017;45277017;45277233;45277233;45278103;45278103;45278103;45278103;45278103;45278103;45278103;45278103;45282349;45282349;45282349;45282349;45282349;45282349;45282349;45282369;45282804;45283352;45283383;45283383;45283383;45283383;45283383;45283383;45285269;45285483;45285678;45285678;45285678;45285678;45285678;45285678;45285678;45285678;45287741;45287741;45287741;45287741;45287741;45287741;45287741;45287741	45265635;45265635;45267713;45265635;45265635;45265635;45265635;45265635;45266227;45266375;45266227;45266227;45267713;45267713;45267713;45267713;45267713;45267713;45267713;45267713;45270019;45270091;45270094;45270019;45270019;45270019;45270019;45270019;45270019;45270019;45270019;45277142;45277142;45277142;45277142;45277142;45277142;45277142;45277142;45277142;45277410;45277773;45278169;45278169;45278169;45278169;45278169;45278169;45278169;45278169;45282459;45282459;45282459;45282459;45282459;45282459;45282459;45282398;45282938;45283527;45283527;45283527;45283527;45283527;45283527;45283494;45285328;45285928;45285928;45285928;45285928;45285691;45285928;45285928;45285928;45285928;45287892;45287891;45287884;45287896;45287896;45287898;45287898;45287898	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5862	512
ENSG00000215447	21;21;21;21;21;21	45288052;45288062;45289351;45289351;45290471;45290471	45288244;45288165;45289438;45289438;45290578;45291738	+;+;+;+;+;+	1549	171
ENSG00000223768	21;21	45293285;45296202	45293522;45297354	+;+	1391	128
ENSG00000184274	21;21;21	45300245;45302258;45304488	45300539;45303515;45305257	-;-;-	2323	5
ENSG00000229382	21;21	45336707;45338396	45336815;45338665	+;+	379	0
ENSG00000237664	21;21	45338590;45341825	45338878;45341990	-;-	455	0
ENSG00000228930	21	45376191	45376382	-	192	0
ENSG00000228355	21;21;21;21	45378201;45378336;45379533;45379533	45378427;45378420;45379635;45379624	-;-;-;-	330	0
ENSG00000273796	21	45403809	45404369	-	561	0
ENSG00000182871	21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21	45405137;45405379;45455489;45455531;45468242;45468242;45468242;45473895;45473895;45473895;45475476;45475476;45475476;45476351;45476351;45476351;45477411;45477411;45477411;45477750;45477750;45477750;45478327;45478327;45478327;45479902;45479902;45479902;45480070;45480070;45480070;45480467;45480467;45480467;45480700;45480700;45480700;45481963;45481963;45481963;45482795;45482795;45482795;45486861;45486861;45486861;45487447;45487447;45487447;45488418;45488418;45488418;45489486;45489486;45489486;45490275;45490275;45490275;45490275;45490836;45490836;45490836;45490836;45491225;45491225;45491225;45491225;45492535;45492535;45492535;45492535;45492687;45492687;45492687;45492687;45493163;45493163;45493163;45493163;45493195;45493501;45493501;45493501;45493501;45493501;45494545;45494545;45494545;45494545;45494545;45494862;45494862;45494862;45494862;45494862;45495358;45495358;45495358;45495358;45495358;45496500;45496500;45496500;45496500;45496500;45497050;45497050;45497050;45497050;45497050;45497599;45497599;45497599;45497599;45497599;45504011;45504011;45504011;45504011;45504416;45504416;45504416;45504416;45505134;45505134;45505134;45505134;45505358;45505358;45505358;45505358;45505358;45505835;45505838;45505838;45505838;45505838;45506019;45507561;45507561;45507561;45507561;45509356;45509356;45509356;45509356;45509356;45509356;45510064;45510064;45510064;45510064;45510064;45510064;45511111;45511111;45511111;45511111;45511111;45511111;45512188;45512188;45512188;45512188;45512188;45512188	45405241;45405473;45456176;45456881;45468786;45468786;45468786;45473981;45473981;45473981;45475535;45475535;45475535;45476480;45476480;45476480;45477487;45477487;45477487;45477965;45477965;45477965;45478353;45478353;45478353;45479964;45479964;45479964;45480156;45480156;45480156;45480520;45480520;45480520;45480858;45480858;45480858;45482025;45482025;45482025;45482821;45482821;45482821;45486992;45486992;45486992;45487509;45487509;45487509;45488444;45488444;45488444;45489521;45489521;45489521;45490346;45490346;45490346;45490346;45490871;45490871;45490871;45490871;45491314;45491314;45491314;45491314;45492564;45492564;45492564;45492564;45492713;45492713;45492713;45492713;45493225;45493225;45493225;45493225;45493225;45493575;45493575;45493575;45493575;45493575;45494571;45494571;45494571;45494571;45494571;45494915;45494915;45494915;45494915;45494915;45495432;45495432;45495432;45495432;45495432;45496568;45496568;45496568;45496568;45496568;45497092;45497092;45497092;45497092;45497092;45497812;45497661;45497661;45497661;45497661;45504054;45504054;45504054;45504054;45504556;45504556;45504556;45504556;45505278;45505278;45505278;45505278;45505431;45505431;45505431;45505431;45505431;45505966;45505966;45505966;45505966;45505966;45507593;45507593;45507593;45507593;45507593;45509601;45509601;45509601;45509601;45509601;45509601;45510261;45510261;45510261;45510261;45510261;45510261;45511226;45511226;45511226;45511226;45511226;45511226;45512567;45512263;45513720;45513719;45513720;45513720	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8525	481
ENSG00000224574	21;21;21;21	45407386;45408008;45408457;45409948	45407620;45408099;45408563;45410065	-;-;-;-	552	5
ENSG00000183535	21;21;21;21;21;21	45419716;45419716;45422412;45422412;45423770;45424884	45421619;45421619;45422661;45422661;45425040;45425070	-;-;-;-;-;-	3455	7
ENSG00000275167	21	45478266	45478326	+	61	0
ENSG00000173638	21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21	45493572;45498201;45498346;45502513;45503933;45512362;45512825;45513419;45513776;45514715;45514896;45514896;45515518;45515640;45525817;45525817;45525817;45525817;45525817;45530770;45530770;45530770;45530770;45530770;45531389;45531389;45531389;45531389;45531389;45531791;45531874;45534538;45535984;45537771;45537771;45537771;45537771;45537771;45537771;45537778;45541787;45542368;45542368;45543777;45544137;45544137;45544137	45496379;45498612;45498612;45502969;45504121;45513558;45512898;45513558;45516140;45515152;45515152;45515133;45516140;45515768;45525958;45525958;45525958;45525958;45525958;45530971;45530971;45530971;45530971;45530971;45532148;45532148;45532148;45532148;45531541;45532148;45532148;45534706;45536528;45537933;45538008;45538008;45538008;45538008;45538008;45538008;45541838;45542471;45542471;45543859;45544402;45544400;45544411	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9998	605
ENSG00000233922	21;21;21;21;21	45593654;45593678;45595573;45596391;45596391	45593708;45593708;45595661;45603056;45597091	+;+;+;+;+	6810	2
ENSG00000183570	21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21	45643694;45643694;45643710;45668874;45673555;45728676;45732725;45735392;45735392;45735392;45735392;45735392;45744231;45744231;45748023;45749381;45749381;45749381;45749381;45749393;45749684;45749873;45750127;45750194;45751003;45751003;45751466;45751466;45752850;45788298;45848163;45849961;45849961;45849961;45849961;45849990;45853971;45858336;45858681;45858895;45858937;45859702;45869208;45893877;45896208;45896208;45896208;45896208;45896208;45896208;45896208;45896270;45896294;45899599;45899599;45899599;45899599;45899599;45899599;45899599;45899599;45900591;45900591;45900591;45900591;45900591;45900591;45900591;45900591;45900997;45900997;45900997;45900997;45900997;45900997;45900997;45900997;45901015;45909355;45909355;45909355;45909355;45909355;45909355;45909355;45909355;45910902;45910902;45910902;45910902;45910902;45910902;45910902;45910902;45913951;45913951;45913951;45913951;45913951;45913951;45914038;45917588;45917588;45917588;45917588;45917588;45917588;45917588;45917588;45917588;45929917;45929917;45929917;45929920;45929920;45929920;45929920;45929920;45930786;45930786;45930786;45930786;45930786;45930786;45930786;45935253;45935253;45935253;45935253;45935253;45935253;45935253;45935253;45935253;45940030;45940030;45940030;45940030;45940030;45940030;45940030;45940030;45940037;45941670;45941670;45941670;45941670;45941670;45941670;45941670;45941670	45643868;45643868;45643868;45669032;45673735;45728748;45732756;45735429;45735429;45735429;45735429;45735429;45744337;45744337;45748139;45749899;45750030;45749956;45749475;45749475;45750303;45750475;45750341;45751086;45751086;45751056;45751478;45751618;45752986;45788739;45848401;45850095;45850095;45850095;45850095;45850095;45854008;45858458;45858810;45859003;45859003;45859777;45869324;45894017;45896362;45896309;45896362;45896362;45896362;45896362;45896362;45896362;45896362;45899622;45899622;45899622;45899622;45899622;45899622;45899622;45899622;45900623;45900623;45900623;45900623;45900623;45900623;45900623;45900623;45901113;45901113;45901590;45901113;45901113;45901113;45901113;45901113;45901113;45909486;45909486;45909486;45909486;45909486;45909486;45909486;45909486;45911030;45911030;45911030;45911030;45911030;45911030;45911030;45911030;45914025;45914094;45914094;45914025;45914025;45914025;45914094;45917629;45917629;45917629;45917629;45917629;45917629;45917629;45917629;45917629;45929995;45929995;45929995;45929995;45929995;45929995;45929995;45929995;45930845;45930845;45930845;45930845;45930845;45930845;45930845;45935305;45935305;45935305;45935305;45935305;45935305;45935305;45935305;45935305;45940199;45940199;45940199;45940199;45940199;45940199;45940199;45940199;45940199;45941883;45941706;45942454;45941706;45942454;45942454;45942454;45942454	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6828	0
